Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020] 
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,3.39172005653381,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.11879992485046,..,3.27817988395691,3.44133996963501,3.22802996635437,3.03712010383606,2.82056999206543,2.93779993057251,2.95787000656128,2.83903002738953,2.65281009674072,2.62940001487732,2.8677499294281,3.13994002342224,2.86730003356934,2.6635000705719,2.92276000976563,3.29729008674622,3.69599008560181,3.96933007240295,3.81316995620728,3.93130993843079,3.72316002845764,3.8472900390625,..
Peru,PER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2503700256348,14.7962303161621,14.5780601501465,14.6583099365234,15.273850440979,14.2785196304321,14.0353002548218,14.141770362854,14.5344200134277,14.5963096618652,13.5555801391602,13.5525503158569,14.3690700531006,15.2238798141479,16.2198905944824,17.5748596191406,17.8701000213623,18.2359199523926,17.131950378418,17.4912891387939,..
Peru,PER,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.88182,8.53039,8.24191,7.34666,6.6149,6.88294,7.35782,6.90613,7.48823,7.6265,8.60098,9.63857,8.81718,8.24434,9.07666,10.99138,12.22761,12.56451,11.48576,11.69517,11.22288,..,..
Peru,PER,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.24762,10.48457,10.20971,9.69256,9.17781,10.38448,10.60857,10.05427,10.42083,10.21761,10.45471,11.37876,10.64755,9.16381,10.52528,10.23723,12.77849,13.8863,13.93289,15.06599,14.64931,..,..
Peru,PER,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.39289,12.70191,12.66781,9.36281,11.30361,..,..,..,..,..,..,..,..,..,10.37422,10.88362,..,..,..
Peru,PER,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,13.4615384615385,11.5384615384615,11.9402985074627,11.2359550561798,11.4035087719298,10.062893081761,7.22433460076046,10.1633393829401,7.65456329735034,9.25804333552199,9.49698189134809,10.0856072766185,16.7155118275068,11.4472696062654,9.71653647850236,6.73852824280381,7.44416873449131,4.45392719029204,6.55802628490965,7.38477710096491,8.63558642174114,8.47148353916299,12.6467854721514,11.1657768273458,13.6600251301382,12.8760134890255,14.8478745453834,17.1966969446738,20.444695107373,15.3774261077133,16.0219960865858,13.3536106750392,11.6217318708939,15.0940223998345,13.80299632113,14.3773824920815,13.2446293247852,13.8801046443964,14.7826453742874,14.6305129506287,14.0424401735629,14.2555675869236,13.5813546944435,13.6832535230939,13.3977903358912,15.212312381479,13.8829634969034,15.4978332193801,..
Peru,PER,Grants and other revenue (current LCU),GC.REV.GOTR.CN,..,..,..,..,..,..,..,..,..,..,..,..,7,6,8,10,13,16,19,56,78,141,236,377,1597,3201,4391,4476,30000,334000,44710000,273990000,589890000,892780000,2072430000,2344400000,3424500000,3730400000,4556100000,5206300000,6670000000,4870200000,5224100000,4763500000,4586900000,7002600000,8024944601.41589,9679466268.88304,9921140396.5496,9643098989.49832,12564231244.3766,14500638584.8899,15415042130.113,16761308641.647,16946163455.1449,16494361273.0462,16055932326.9371,18905940361.5628,19468395337.2608,23465729066.6373,..
Peru,PER,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,10060000,3110000,15070000,19180000,27490000,23930000,11390000,10430000,21430000,4990000,17610000,11010000,8570000,13200000,10310000,12820000,17420000,19200000,20540000,47140000,31100000,53680000,48630000,95150000,98610000,89840000,95080000,93550000,118890000,120720000,179820000,251440000,268770000,237360000,227330000,279950000,239330000,224820000,238500000,151990000,163210000,206870000,167180000,188980000,196400000,252900000,202950000,372360000,338640000,344670000,280270000,332540000,264910000,303830000,279660000,261500000,271280000,250700000,222900000,264930000,..
Peru,PER,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,..,12.3133585506669,11.486306833289,-3.06860640750457,2.87870089395554,13.8233418367347,17.2223000420227,-4.58863595626457,-21.6544555075459,5.4112381104628,8.84895359417652,14.9355625217694,-5.80035153645676,47.9024578561318,33.4536912167747,-1.97868109658702,-13.292317924842,-12.1888543704215,-7.21991701244814,16.7262969588551,36.7614438394838,22.182247124742,-6.78461092875072,-35.3201626058362,-5.99279423538832,-14.6233445471192,29.7920095765375,22.4771347321497,-11.966991936243,-21.2317781658766,0.597285067873315,4.20564951421373,1.26904648853974,11.7173181023827,33.0217474246471,19.8594579090779,-4.90799014094618,14.9151945241331,-2.0606591481441,-13.4558626240945,-2.91169327752803,-6.90811357407063,3.9562073006889,5.07328072153325,0.198890400921186,6.22649394066026,34.6307041699449,28.6337819822123,31.0963143846897,-20.2038142063483,35.8155883989523,12.2090873662227,9.4940823396354,8.50413169366908,-1.05690813144639,-3.57581175472356,-5.77397507817533,0.0316854138698659,5.19559545541691,1.26782884310619,-23.3990610328639
Peru,PER,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,3518918499.67894,3952215551.65016,4406179156.62567,4270970860.69932,4393919337.04685,5001305827.03723,5862645722.58874,5593630252.97363,4382360078.58683,4619500017.29703,5028277430.11062,5779278949.45281,5444060454.1121,8051899218.80549,10745556720.5506,10532936420.998,9132865025.09747,8019673407.34118,7440659642.66177,8685206470.19107,11878013769.0736,14512824136.8403,13528185484.3819,8750008373.67908,8225638376.26525,7022774935.30392,9115000716.56834,11163791708.4678,9827821654.93651,7741200362.62241,7787437396.4625,8114949719.49653,8217932203.95856,9180853461.73454,12212531703.2955,14637874296.5442,13919448869.2258,15995561744.758,15665947738.3676,13557959331.9304,13163193141.4926,12253864809.3041,12738653103.5063,13384920735.5895,13411542058.1035,14246610911.7004,19180312590.7744,24672361481.5236,32344556573.9453,25809722457.8781,35053626420.3037,39333354294.9879,43067695338.6946,46730228867.7253,46236333278.9788,44583009038.6359,42008797207.6444,42022107868.9014,44205406595.6085,44765855490.64,34291065642.5015
Peru,PER,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,10046000000,11283000000,12579000000,12193000000,12544000000,14278000000,16737000000,15969000000,12511000000,13188000000,14355000000,16499000000,15542000000,22987000000,30677000000,30070000000,26073000000,22895000000,21242000000,24795000000,33910000000,41432000000,38621000000,24980000000,23483000000,20049000000,26022000000,31871000000,28057000000,22100000000,22232000000,23167000000,23461000000,26210000000,34865000000,41789000000,39738000000,45665000000,44724000000,38706000000,37579000000,34983000000,36367000000,38212000000,38288000000,40672000000,54757000000,70436000000,92339000000,73683000000,100073000000,112291000000,122952000000,133408000000,131998000000,127278000000,119929000000,119967000000,126200000000,127800000000,97896000000
Peru,PER,Gross capital formation (current LCU),NE.GDI.TOTL.CN,32.4661233619,35.1603504181,39.8462726642,39.4038870963,44.6762166688,52.6803503581,65.1692252837,72.776084826,63.8068048285,69.0294250551,49.2742916407,63.4661961958,59.7195326353,95.7102007463,153.2725670293,186.4248612671,217.9876604624,260.2227692845,418.2638181932,859.2346685158,1589.4933101675,3178.9866203349,5336.1561127051,7493.3256050752,14305.4397915073,34628.2471143628,68348.2123372013,139761.876058297,1020227.63465464,20960261.1738095,883699983.359905,4647765800,7998196300,13213524400,21931000000,29752000000,30629000000,36851000000,37728000000,35095000000,35445000000,33146000000,34623000000,35780000000,38420000000,43339000000,57040000000,70436000000,92336000000,72711000000,99030000000,114482000000,125031000000,139010000000,140607000000,146904000000,142625000000,142495000000,156275000000,160455000000,125818000000
Peru,PER,Gross capital formation (current US$),NE.GDI.TOTL.CD,1189235287.98169,1311953373.8097,1486801218.81343,1470294294.63806,1667023010.02985,1965684714.85448,2431687510.58582,2409804133.31126,1648754646.73127,1783706073.77519,1273237510.09561,1639953390.07235,1543140378.17313,2473131802.22997,3960531447.78553,4603082994.24938,3865029440.82269,3105283643.01313,2676032106.16251,3825621854.47818,5501880616.70993,7527792139.08335,7649306354.22176,4601084124.4475,4126172423.27871,3462824711.43628,3417410616.86006,4658729201.94323,4080910538.61856,5213995446.56941,4269081997.78269,5974759994.85795,6396510156.74984,6642966366.69851,9984975414.31433,13189112509.9743,12479729454.4269,13832957957.958,12879087867.8228,10369330772.64,10156451474.2543,9448419372.3098,9842510731.44384,10283973327.2017,11254320698.342,13146176479.5098,17418921394.9795,22510706295.9412,31558153046.9257,24138835402.6957,35053626420.3037,41567844304.8546,47403321201.0919,51448980347.1631,49526946107.7844,46132395427.7101,42258007170.1579,43703419720.9017,47549138927.7673,48079285650.0764,36000457809.9516
Peru,PER,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,64281494671.2612,68096386329.5452,75411868824.6834,79715281274.716,86647965050.4855,91005392006.6305,99608169894.8056,103118957383.431,103337161307.993,108884480463.89,114186800526.152,117597452687.099,119997878385.348,133045364436.492,143966224933.288,144658103047.388,146831640936.881,146949951138.856,141435245579.239,150222589730.131,166724226919.758,171958312951.372,169523843629.914,152662763253.21,157286271578.153,158422152635.314,173776362224.158,193788703016.216,173943817408.012,146701292734.734,146954542685.077,145817936061.672,144580530005.91,151305923672.838,171507381484.738,185720082210.426,189410545019.504,202330587627.464,196553074158.093,197539620793.388,201710334385.603,200469487477.745,211546561657.283,220915369553.212,236653243600.387,254580260515.314,291649932763.708,319693000000,340245895271.205,346692289554.434,393530046775.8,431551671148.566,453259195468.264,470314391555.084,476401744879.281,482591137921.237,503119539730.612,526939680954.992,546560890394.742,557179555603.932,502546141315.291
Peru,PER,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,39.9870730530906,38.4957233766179,37.5277502347029,34.3525761282881,35.6921941004671,32.7661301353071,34.0839169692087,32.1657470311727,27.2928547722476,27.8037037646988,19.5833572092997,19.1413776849785,16.8237341017388,20.4197721472588,20.5700571210509,15.862641680552,16.0376543796213,14.7069979854387,22.1694983273309,32.1817081476689,33.1923504866904,28.9029347876016,30.2775765890055,26.7232876974534,27.7262700719651,29.1188433655278,21.0521117510074,20.8622491127369,23.2093288992197,23.2962794386127,18.0891115334335,15.1436116450671,14.8344504974493,15.2061682069403,18.8671015124925,19.0116660984675,17.5655944427238,19.2743939834092,17.6577319080364,18.2492537928517,17.6267000398706,16.2978627819446,17.2685802658142,17.9150129443028,20.7440717748481,23.6240224288033,28.9388192413297,29.3885070989981,27.1998389652953,24.7508538424973,27.7400284080003,29.2181148253141,26.8853897912153,25.4036382635828,23.0269401674616,21.7169962409996,21.8330996745246,22.6380072937213,23.1163039941819,22.0465955649752,19.053001331407
Peru,PER,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,28.076159629,29.9153152468,33.0565144771,33.1521831595,41.6760945635,45.3718752986,55.8446871146,60.2684659885,60.5864378905,69.0892035184,56.3270300747,61.4068522509,59.830295877,86.8825732252,110.3216748742,108.4251427365,144.2508120641,180.1884337866,432.9903335674,1153.768428466,1738.9210299978,2642.430817055,4603.1433811701,7549.0839852822,16918.0214082097,48188.270182872,64184.659157519,129568.951909151,895845.77165281,21071071.30754,988922701.3016,4045498700,6671388300,10535515300,18599000000,22864000000,23820000000,29857000000,28709000000,30998000000,31831000000,29748000000,33275000000,36607000000,47283000000,59237000000,84001000000,93953000000,95939000000,90079000000,115616000000,138216000000,136613000000,138083000000,131263000000,131261000000,141406000000,155747000000,169099000000,168100000000,134518000000
Peru,PER,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1028430755.64103,1116243106.22388,1233452032.72761,1237021759.68284,1555078155.35448,1692980421.58955,2083756981.88806,1995644569.15563,1565541030.76227,1785250736.90956,1455478813.29974,1586740368.24031,1546002477.44186,2245027731.91731,2850689273.23514,2677164018.18518,2557638511.77482,2150219973.58711,2770251654.30198,5136992112.49332,6019110522.66459,6257236128.47502,6598542690.89751,4635321125.67985,4879729278.39911,4818827018.2872,3209232957.87595,4318965063.63837,3583383086.61124,5241560157.13832,4777404301.03174,5200538243.99023,5335403310.9405,5296624252.17435,8467947550.53724,10135650323.6103,9705414985.94304,11207582582.5826,9800300402.81286,9158812232.23519,9120891716.09502,8479803882.44349,9459305796.40106,10521671648.6549,13850547776.6712,17968574635.2413,25652293409.8821,30026526046.6603,32789569021.4977,29904720802.0716,40924569041.8038,50185541556.2253,51794434334.2433,51105888448.8693,46235646354.3501,41220010048.9888,41896832686.4389,47767827020.3956,51451043631.7167,50370059629.0414,38489799422.0149
Peru,PER,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.1428565194164,32.7864397791964,35.6273100838963,32.3486571638066,27.4486111296881,28.8935582285327,28.6688711875933,25.1285318110315,21.85707823794,21.0826330069031,15.8699063133788,16.6401603618695,16.6578922715639,21.3522696180506,24.8528374917282,23.7369875929406,22.2533334115844,22.2907101811457,21.3396961204645,22.4187573941345,25.9772928105765,29.7717288390887,30.4248574584587,23.7030472114564,21.45255211817,18.984574291722,19.5518373096258,18.0990099784529,19.2996284158566,17.4583684909576,16.2924307204422,16.5334400250497,16.4212709734047,18.3164997713889,21.202284462208,23.9583246717611,22.2364792118343,23.4995642490559,23.1526699715843,21.2376147275093,19.6700704381341,17.9666569877333,16.7309319065239,16.9210666692767,16.7885581415755,17.062082002321,17.7861377815903,19.9854235156854,23.4265803656735,22.1386315989042,23.5133786325771,23.3485326044448,25.0445259194971,25.3007969740008,24.5405155067793,23.0885681385006,21.4469450397426,20.607596923788,20.925368482353,20.9468888201071,19.6872609841081
Peru,PER,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,..,12.3133585506663,11.4863068332899,-3.068606407505,2.87870089395518,13.8233418367352,17.222300042023,-4.58863595626495,-21.6544555075459,5.41123811046302,8.84895359417641,14.9355625217696,-5.80035153645706,47.9024578561324,33.4536912167746,-1.9786810965872,-13.2923179248419,-12.1888543704218,-7.21991701244771,16.7262969588549,36.7614438394837,20.0436130568934,-3.77333046576945,-29.3284125519573,-3.5999480623597,-14.9510426168421,20.3623055603719,15.8937138508681,-15.4894027134074,-12.8895517576935,0.842844621713979,1.87105158260759,1.48926460449684,11.5280706471538,36.6154845171296,21.3666726846001,-2.84120490888806,15.2542805379061,-1.17785108596985,-11.0563459168814,-5.15365239294711,-8.10538057045733,0.491301080862371,5.61658805935809,7.36555479918313,11.123510017753,18.8698192441117,22.6710698103064,27.818819257497,-3.4041094213014,21.873336206678,9.9291665366493,14.8892484411517,5.37871737644433,-2.01166044047079,-7.15903652895199,-4.46462320882443,1.28768872463066,4.66889798382444,2.82786815722065,-15.6031410848621
Peru,PER,Gross fixed capital formation (constant 2010 US$),NE.GDI.FTOT.KD,3253674447.29126,3654311048.05764,4074056427.68035,3949039671.09519,4062720711.40965,4624324483.21964,5420739520.63646,5172001517.89707,4052032750.35445,4271297890.79007,4649263059.01512,5343656649.99587,5033705779.39484,7444974568.97116,9935593372.44217,9738999664.54788,8444460866.43689,7415177829.05964,6879808143.47611,8030545283.7534,10982689678.2447,13184017500.5915,12686540951.6293,8965779882.76243,8643016463.59748,7350795388.74435,8847586806.9182,10253796936.7169,8665545035.77382,7548595123.30151,7612218051.31322,7754646577.63386,7870133784.31839,8777408367.00013,11991298968.6243,14553440569.8821,14139947501.9985,16296894761.866,16104941609.934,14324323555.8279,13586097712.1195,12484892787.878,12546231201.0894,13250901324.6292,14226903723.0805,15809434783.9334,18792646551.1773,23053140569.9989,29466252078.3436,28463188615.2403,34689037556.1927,38133369865.1079,43811142043.3071,46167619553.2092,45238883814.3502,42000215596.7907,40125064223.5001,40641750151.2569,42539272004.6599,43742226531.9932,36917065212.5463
Peru,PER,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,9017589909.50112,10127958087.6867,11291286429.5854,10944801290.7174,11259869383.3149,12816359618.5404,15023631526.5101,14334251768.3479,11230247596.8314,11837943034.6905,12885477120.3353,14809995611.8713,13950963803.8489,20633818360.5119,27536592241.0677,26991730895.7494,23403904211.6686,20551236410.3153,19067454196.4586,22256733207.8519,30438629686.5601,36539630840.7549,35160869818.161,24848744861.0341,23954202951.8886,20372799860.0269,24521171618.7286,28418496468.6896,24016641105.5588,20921003719.7983,21097335274.4592,21492077300,21812151200,24326671400,33234000000,40335000000,39189000000,45167000000,44635000000,39700000000,37654000000,34602000000,34772000000,36725000000,39430000000,43816000000,52084000000,63892000000,81666000000,78886000000,96141000000,105687000000,121423000000,127954000000,125380000000,116404000000,111207000000,112639000000,117898000000,121232000000,102316000000
